17-05196,0318,04/18/17 1700-0318,Theft,Spencer Lab,Pending
17-05206,1144,04/19/17 1144,Fire Detail,Girl Scouts Building,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05240,0153,04/20/17 0153,Possession of Marijuana/Criminal Impersonation,Christina Parkway/S College Ave,Arrest
17-05281,2012,04/20/17 2012,Possession of Marijuana/Underage Possession of Alcohol,Redding Hall,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05295,0017,04/20/17 2100-04/21/17 0017,Reckless Burning,Russell A,Pending
17-05297,0049,04/21/17 0049,Possession of Marijuana,Christiana East Tower,Civil Assessment
17-05300,0144,04/21/17 0144,DUI,S Main St/W Delaware Ave,Arrest
17-05308,0525,04/21/17 0525,Underage Consumption,Ceaser Rodney A,Administrative Sanction
17-05315,1622,4/17/17 1900-4/20/17 1900,Harassment/Aggravated Menacing,Independence West,Arrest
17-05317,1639,4/21/17 1639,Trespass,Rodney A,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05343,0039,4/22/17 0039,Underage Consumptionl,Russell A,Arrest
17-05346,113,4/22/17 0113,Underage Consumption,Harrington Commons,Administrative Sanction
17-05348,150,4/22/17 0150,Assist Other Agency (Disorderly Conduct),Newark Police Department,Administrative Sanction
17-05374,1820,4/22/17 1820,Damaged Property,Perkins Garage,Arrest
17-05383,2154,4/22/17 2154,Possession of Marijuana,Cannon Hall,Civil Assessment
17-05391,2327,4/22/17 2327,DUI,S Main St/Delaware Ave,Arrest
17-05394,2347,4/22/17 2347,Domestic,Ed Fine Lot,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05399,0042,4/23/17 0042,Underage Comsumption,Spencer Lab,Administrative Sanction
17-05428,1527,04/23/17 1527,Trespass,Hugh Morris Library,Civil Assessment
17-05434,1802,04/23/17 1802,Trespass/Endangering Welfare of Child/Burglary Tools,George Read Hall,Arrest
17-05448,2315,04/23/17 2315,Damaged Property,Christiana East Tower,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05464,1056,04/24/17 1056,MV Collision,Center For Arts Parking Garage,Pending
17-05486,1853,04/24/17 1853,Possession of Marijuana/Drug Paraphernalia,Gilbert,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05507,1349,04/25/17 1349,Disorderly Conduct,Laurel Hall,Administrative Sanction
17-05512,1558,04/25/17 1558,Theft,Hugh Morris Library,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05539,0059,04/26/17 0059,Disorderly Conduct/Trespass/Underage Consumption,Ray Street B,Arrest
17-05542,0152,04/26/17 0152,Receiving Stolen Property,Pencader Dining Hall,Pending
17-05554,0951,4/22/17,Unlawful Sexual Contact,Russell C,Pending
17-05556,0952,4/21/17 2348,Theft,Thomas Mckean,Pending
17-05564,1207,4/18/17 0800-4/25/17 0800,Theft,Russell C,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05591,0220,04/27/17 0220,Damaged Property,George Read Hall,Pending
17-05594,0303,04/27/17 0303,Assist Other Agency (CCP),Rodney Dining Hall,Arrest
17-05604,0840,04/27/17 0840,Underage Consumption,Redding,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05641,0026,4/28/17 0026,Assist Other Agency (Disorderly Premise),W Main St,Administrative Sanction
17-05644,0059,4/28/17 0059,Underage Consumption/Disorderly Conduct,Pearson Parking Lot,Administrative Sanction
17-05656,352,4/28/17 352,Possession of Marijuana,Alison Hall,Civil Assessment
17-05680,1802,04/28/17 1802,Possession of Drug Paraphrenalia,Russell B,Administrative Sanction
17-05694,2222,04/28/17 2222,Possession of Drug Paraphrenalia,Christiana East Tower,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05745,1755,04/29/17 1755,Possession of Marijuana,Russell B,Civil Assessment
17-05764,2304,04/29/17 2200,Damaged Property,Lane Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05790,0217,04/30/17 0217,Resisting Arrest/Trespass/Underage Consumption,Russell Dining Hall,Adult Arrest / Administrative Sanctions
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05857,0903,04/25/17 1249,Theft,Conover East,Pending
17-05858,0926,05/01/17 0926,Trespass,McKinley Lab,Exceptionally Clear
17-05868,1209,05/01/17 1209,MV Collision,Pearson Lot,Pending
17-05881,1714,05/01/17 1714,Trespass/Possession of a Controlled Subtance/Loitering,Fred Rust Arena,Adult Arrest
17-05884,1908,05/01/17 1908,Trespass,McDowell Hall,Exceptionally Clear
17-05885,1921,04/30/17 0300,Rape/Strangulation/Unlawful Imprisonment,Redding Hall,Pending
17-05892,2139,05/01/17 2105,MV Collision,Barnes and Noble,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05937,1718,04/29/17 1900,Damaged Property,Penny Hall,Pending
17-05939,1733,05/01/17 1654-05/02/17 1733,Theft,Harrington Commons,Pending
17-05940,1944,05/02/17 1030-1930,MV Collison,Trabant Garage,Pending
17-05944,2032,05/02/17 1645,Theft/Damaged Property,Russell E,Pending
17-05951,0226,05/02/17 2226,Shoplifting,Harrington Commons,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-05970,0247,05/03/17 0220,Damaged Property,Lane Hall,Pending
17-05986,1233,05/03/17 1233,Shoplifting,Trabant University Center,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06027,0247,05/04/17 0247,Underage Consumption,Caesar Rodney Dormitory,Exceptionally Clear
17-06043,1139,05/04/17 1139,Loitering,Elliot Hall,Exceptionally Clear
17-06053,1452,05/02/17 2330-05/03/17 1030,Theft,Thompson Hall,Pending
17-06055,1613,05/04/17 1613,Public Intoxication,Delaware Technology Park Retention Pond,Exceptionally Clear
17-06058,1730,05/04/17 1730,MV Collision,Townsend Hall,Pending
17-06070,2039,05/04/17 2039,Theft,Gilbert Hall,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06079,0027,05/05/17 0027,Possession of Marijuana,Delaware Biotechnology Institute,Arrest
17-06082,0155,05/05/17 0155,Disorderly Conduct,Independence Hall,Exceptionally Clear
17-06098,1009,05/03/17 1200-05/05/17 1009,Graffiti,Academic Enrichment,Pending
17-06138,2310,05/05/17 2310,Resisting Arres/Underrage Consumption/Possession of Ficticious License/Assist Other  Agency,E Park Pl,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06150,0138,05/06/17 0138,Underage Consumption,George Read South,Administrative Sanction
17-06152,0210,05/06/17 0210,Underage Consumption,Christiana West Tower,Exceptionally Clear
17-06154,0311,05/06/17 0311,Underage Consumption,Harrington A,Exceptionally Clear
17-06156,0354,05/06/17 0354,Possession of Marijuana,Ray St B,Administrative Sanction
17-06158,0401,05/06/17 0401,Underage Consumption,George Read South,Administrative Sanction
17-06168,0735,05/06/17 0000-0727,Theft,George Read,Pending
17-06171,0749,05/06/17 0749,Fugitive,Academy St,Arrest
17-06185,1140,05/06/17 1140,Personal Injury Collision H&R,Lot 52,Pending
17-06208,1853,05/06/17 1849,False Reporting Incident,Harker ISE Lab,Pending
17-06211,2026,05/06/17 0120,Damaged Property/Theft,Christiana West Tower,Pending
Incident #,Time,Date/Time Occurred,Description,Location Name,Disposition
17-06222,0201,05/07/17 0201,Disorderly Conduct,Harrington POD,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06263,0152,05/08/17 0054,Damaged Property,Trabant Garage,Pending
17-06291,2214,05/05/17 0800-05/08/17 2214,MV Collision,Lot 6,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06307,0516,05/09/17 0416-0516,Trespass,Christiana East Tower,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06415,2011,05/10/17 2011,Underage Consumption/Possession of False ID,BCC,Arrest
17-06416,2023,05/10/17 2023,Underage Consumption,BCC,Administrative Sanction
17-06419,2109,05/10/17 2109,Underage Consumption,BCC,Administrative Sanction
17-06420,2120,05/10/17 2120,Public Intoxication,BCC,Arrest
17-06421,2127,05/10/17 2127,Underage Consumption,BCC,Administrative Sanction
17-06427,2205,05/10/17 2205,Resisting Arrest/Disorderly Conduct/Underage Consumption,BCC,Arrest
17-06434,2249,05/10/17 2249,Offensive Touching,BCC,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06452,0816,05/10/17 1955-05/11/17 0815,Damaged Property,Wellspring Office,Pending
17-06467,1154,05/11/17 1154,Shoplifting,Trabant Center,Administrative Sanction
17-06492,2308,05/11/17 2308,Underage Consumption,Redding Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06497,0013,05/12/17 0013,Offensive Touching/Disorderly Conduct/Underage Consumptionl/Ficticious  License,Pencader Dining Hall,Arrest
17-06503,0159,05/12/17 0159,DUI/Moving Traffic  Violation,S College Ave/Welsh Tract Rd,Arrest
17-06521,1323,05/23/17 1323,Damaged Property,Russel Hall  D,Pending
17-06550,2358,05/12/17 2359,Underage Consumption,Ray St B,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06558,0119,05/13/17 0119,DUI,Ed Fine Lot,Arrest
17-06559,0120,05/13/17 0120,DUI,Delaware Ave,Arrest
17-06563,0154,05/13/17 0154,MV Collision,Lot 7,Pending
17-06587,2021,05/13/17,Damaged Property,Perkins Garage,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06601,0045,05/14/17 0045,Underage Consumption,Perkins Student Center,Administrative Sanction
17-06605,0227,05/14/17 0227,Underage Consumption,Harrington A,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06645,0041,05/15/17 0041,Disregard Officers Command To Stop/Leaving the Scene of an Accident/Traffic Offenses,Kirkwood Hwy/Cleveland Ave,Pending
17-06678,1918,05/15/17 1918,Fugitive,UDPD,Arrest
17-06683,2058,05/15/17 1427,Fraud,Colburn Lab,Pending
17-06688,2159,05/15/17 2155,Shoplifting,Harrington Commons,Pending
17-06693,2343,05/15/17 2343,Possession of Marijuana/Drug Paraphernalia,Redding Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06710,1125,05/16/17 1125,Shoplifting,Trabant University Center,Arrest
17-06711,1204,05/16/17 1204,Shoplifting,Trabant University Center,Arrest
17-06718,1614,05/16/17 1033,Harassment,Spencer Laboratory,Pending
17-06723,1807,05/16/17 1807,DUI,E Delaware Ave/S Chapel St,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06747,0022,05/17/17 0022,Underage Consumption,Christiana West Tower,Administrative Sanction
17-06771,1053,05/17/17  1053,Harrassing Communications,UD STAR,Pending
17-06775,1428,05/17/17 1145-1200,Theft,Townsend Hall,Pending
17-06776,1427,05/17/17  1200-1330,Theft,Wolf Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06809,0038,05/18/17 0038,DUI/Driving Left of Center,N College Ave/W Main St,Arrest
17-06816,0752,05/18/17 0752,Burglary/Possession of Burglary Tools/Theft/Damaged Property,Innovation Way,Pending
17-06826,1600,05/17/17 1200-1630,MV Collision H&R,UD Star,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06848,0030,05/19/17 0030,Overdose (Alcohol),Cannon Hall,Administrative Sanction
17-06859,0222,05/19/17 0222,Underage Consumption,Harrington A,Administrative Sanction
17-06881,1602,05/19/17 1602,Theft,Innternationale House,Pending
17-06882,1627,05/19/17 1627,Theft,Ray Street Hall A,Pending
17-06883,1659,05/19/17 1659,Theft,George Read Hall,Pending
17-06903,2207,05/19/17 2207,Theft,Harrington POD Market,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06921,0151,05/20/17 0151,Underage Consumption,George Read Hall,Administrative Sanction
17-06922,0203,05/20/17 0203,Underage Consumption,New London Ave/W Cleveland Ave,Administrative Sanction
17-06938,1055,01/01/17 0800-05/20/17 1055,Theft,Christiana East Tower,Pending
17-06947,1656,05/20/17 1656,Assist Other Agency,Lambda Chi Alpha House,Administrative Sanction
17-06954,1824,04/14/17 0800 - 05/17/17 2300,Fraud,Ray Street Hall B,Pending
17-06965,2239,05/20/17 2239,Graffiti,Caesar Rodney Hall A,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-06972,0031,05/21/17 0031,Public Intoxication,Old College Hall,Arrest
17-06974,0117,05/21/17 0117,DUI,N Chapel St/E Cleveland Ave,Arrest
17-07005,1326,05/21/17 1326,Trespass,Delaware Stadium Lot,Exceptionally Clear
17-07008,1536,05/21/17 1536,Disorderly Conduct,Delaware Stadium,Arrest
17-07012,1642,05/21/17 1642,Damaged Property,Graham Hall,Pending
17-07016,1720,05/21/17 1720,Theft,Carpenter Sports Building,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07034,0020,05/21/17 0256,Damaged Property,Ray Street Lot,Pending
17-07050,1229,05/22/17 1229,Damaged Property/Theft,Smith Hall,Pending
17-07055,1229,05/22/17 1229,Damaged Property/Theft,Amy DuPont,Pending
17-07056,1229,05/22/17 1229,Damaged Property/Theft,Purnell Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07084,0134,05/23/17 0134,DUI/Moving Traffic Violation,Delaware Ave/Scholar Dr,Arrest
17-07093,0515,05/22/17 0500-05/23/17 0515,Theft,Purnell Hall,Pending
17-07102,1050,05/23/17 1050,Fugitive/Moving Traffic Violation,E Park Pl/Manuel St,Exceptionally Clear
17-07104,1101,05/22/17 1200 05/23/17 1101,Burglary/Theft,George Read North,Pending
17-07107,1147,05/23/17 1145,MV Collision (Personal Injury),Lot 6,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07134,0122,05/24/17 0122,Disorderly Conduct/Public Intoxication,Grottos Pizza,Arrest
17-07144,1026,5/24/17 530,Burglary/Theft,Girl Scouts,Pending
17-07179,2348,5/24/17 2348,Public Intoxication,UD Old College,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07272,1056,05/26/17 1056,Damaged Property/Graffiti,Thompson Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07314,0037,05/27/17 0037,Resisting Arrest/Public Intoxication,Memorial Hall,Arrest
17-07354,1525,05/27/17 1525,Theft,Bob Carpenter Center,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07383,0103,05/28/17 0103,DUI/Moving Traffic Violation,North College Ave,Arrest
17-07384,0201,05/28/17 0201,Disorderly Conduct,The Green,Arrest
17-07385,0245,05/28/17 0245,Assist Other Agency (Attempted Robbery),Academy St/ Delaware Ave,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07533,1012,06/01/17 1012,Attempted Theft,Wolf Hall,Pending
17-07538,1207,06/01/17 1207,Harassment,Colburn Lab,Pending
17-07542,1512,06/01/17 1512,Traffic Violation/Possession of Marijuana,E Delaware Ave/Tyre Ave,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07561,0030,06/02/17 0030,Traffic Violation/DUI,E Cleveland Ave,Arrest
17-07580,1448,06/02/17 1448,MV Collision (Hit & Run),Wyoming Rd,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07728,1132,06/05/17 0710,Graffiti/Damaged Property,Hollingsworth Lot,Pending
17-07748,2133,06/03/17 2200,Harassment,Pencader Dining Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-07891,0130,06/09/17  0130,DUI/Moving Traffic Violation,New London Rd/Christiana Dr,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08019,0903,06/11/17 0903,Possession of Marijuana,S Main St/Delaware Ave,Civil Assessment
17-08034,1319,06/11/17 1319,Assault,Bob Carpenter Center,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08071,1239,06/12/17 0800-1200,MV Collision Hit & Run,Maintenance Circle,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08173,1842,06/11/17 1845,MV Collision (H&R),Bob Carpenter Center,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08317,0245,06/18/17 0245,DUI,S College Ave/Marvin Dr,Arrest
17-08336,1912,06/18/17 1856,Theft,Harrington B,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08357,0825,06/19/17 0825,Theft,Academy Building,Pending
17-08380,2159,06/19/17 2159,Traffic Violation/Fugitive,Newark Country Club,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08453,1223,6/20/17 1615-6/21/17 0830,Theft,DBI,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08501,1803,6/22/17 1803,Harassment,Colburn Lab,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
17-08557,0523,06/24/17 0523,Public Intoxication,W Park Pl/S College Ave,Pending
17-08575,2206,06/24/17 2206,Bomb Threat,Morris Library,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
